id,job_title,title,company,location,created,description,salary_min,salary_max,contract_type,contract_time,apply_link
360,Software Engineer,Fullstack Software Engineers,MCS Group,"London, UK",2025-02-11T03:45:19Z,"MCS Group are excited to present an opportunity with a well-established company located in Derry/Londonderry, Northern Ireland. This organisation has been a prominent player in its industry for over 60 years and is currently making significant contributions to advancing its sector. You will join their team as a Fullstack Software Engineer during a dynamic period of growth. Please note that you will be required to attend the office in Derry/Londonderry 2 days per week. The Role: In this position…",50000.0,50000.0,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5045439293?se=WGnN6b_47xGjoRxl03A-oA&utm_medium=api&utm_source=aa0fe70e&v=49D02887F29002F8578093A0D59092C0D8BA1E4C
361,Machine Learning Engineer,ML (Machine Learning) Engineer,BAE,"London, UK",2024-12-14T07:54:47Z,"Location(s): UK, Europe & Africa : UK : London BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments. Job Title: Machine Learning Engineer Requisition ID: 121364 Location: London - We offer a range of hybrid and flexible working a…",58803.83,58803.83,Unknown,part_time,https://www.adzuna.co.uk/jobs/land/ad/4977636465?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=396CE87CE16F1A0E8B2DCE1E699835B56DC05CA9
362,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2025-01-31T06:23:40Z,"Machine Learning Engineer – Transforming the Future of 3D  London (5 days in office)  Up to £100,000  Benefits Are you ready to shape the future of 3D technology? This cutting-edge startup is revolutionizing how the digital world looks and feels, driving innovation in gaming, film, and beyond. Their proprietary dataset and pioneering approach are redefining the creation of ultra-realistic 3D models. In this role, you’ll be at the forefront of innovation, working on projects like: Developing Neu…",44592.81,44592.81,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5030597688?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=FA5B1CBC3A37D7BDF6399C00D4A7866250D048D1
363,Machine Learning Engineer,Machine Learning Engineer,be amazed media ltd,"London, UK",2025-01-26T04:44:36Z,"Do you want to influence the lives of millions of people every day? Do you want to be part of a growing digital publishing company that will become one of the largest disseminators of knowledge in the world? If you answered yes to those questions, you may be the person we're searching for. We create original infotainment content published online to multiple digital assets in multiple languages. In a few years, we've accrued 9 billion views and 25 million subscribers. We're perfectly positioned …",46570.57,46570.57,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5024431980?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=25BA3E15B957C31D48204A3B4EF86675E79A425E
364,Machine Learning Engineer,Machine Learning Engineer,Harnham,"London, UK",2024-09-22T08:22:30Z,"MACHINE LEARNING SCIENTIST - Simulations and Optimisation £60,000 - £80,000 HYBRID - London COMPANY: We are working with an exciting AI startup who focus on using digital twin technology to help predict and capture future demand and maximise resources amongst transport networks ROLE: Focus on technical work around simulation and optimisation. Building real time pictures/data sets and issuing recommendations based on findings Work on a simulator to reproduce what is happening on real time Predic…",66437.77,66437.77,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4872541012?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=B71F973512D305B48DDE7A8538D134BF89B85611
365,Machine Learning Engineer,Lead Machine Learning Engineer,Ceto,"London, UK",2025-02-05T15:04:43Z,"We're looking for an experienced machine learning engineer who has a passion for building world-class predictive models to lead a team of data scientists transforming the world of marine insurance. What we're doing We're reshaping maritime. It's an industry that's incredibly important and serves as the backbone of global trade, moving $14 trillion of cargo each year. Despite its significance, the industry remains one of the final frontiers of digitalisation. Ceto is capturing and analysing high…",70000.0,70000.0,permanent,full_time,https://www.adzuna.co.uk/jobs/details/5038594076?utm_medium=api&utm_source=aa0fe70e
366,Machine Learning Engineer,Principal Machine Learning Engineer,Harnham,"London, UK",2024-11-21T06:50:27Z,"PRINCIPAL MACHINE LEARNING ENGINEER - Leading entertainment org HYBRID - London Up to £175,000  Strong Bonus/Pension We have been a long-term partner of this household name within the Interactive Entertainment space. They are looking to bring in a new Staff Machine Learning Engineer to drive the technical capabilities of the team. You will be working end to end on various AI projects around LLM's, Computer Vision, audio data etc. As a Staff level candidate, you will also be responsible for acti…",69829.01,69829.01,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4946149480?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=BAD77A11BB7ED9DF79781D3704F11E7EE01A1E05
367,Machine Learning Engineer,Staff Machine Learning Engineer,Harnham,"London, UK",2024-11-17T05:00:01Z,"STAFF MACHINE LEARNING ENGINEER - Leading entertainment org HYBRID - London Up to £175,000  Strong Bonus/Pension We have been a long-term partner of this household name within the Interactive Entertainment space. They are looking to bring in a new Staff Machine Learning Engineer to drive the technical capabilities of the team. You will be working end to end on various AI projects around LLM's, Computer Vision, audio data etc. As a Staff level candidate, you will also be responsible for acting a…",58935.54,58935.54,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4941909089?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=CA8C17791F688466A9DED1BF2A07A8CB155B0E2B
368,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2025-03-01T09:17:53Z,"SENIOR MACHINE LEARNING ENGINEER - MLOPS REMOTE (Travel to London once per month) Up to £80,000 COMPANY: We are working with a leading telecoms/mobile network who are looking for an MLOps Engineer that is passionate about tech and working within a fast paced environment. ROLE: Design, build, and deploy scalable machine learning models to solve complex business problems. Implement and maintain robust MLOps pipelines, ensuring efficient CI/CD processes for machine learning. Automate the deploymen…",70428.78,70428.78,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5068037312?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=DB7EAD053B70DA6EE11E63A3FDC4B60E53161876
369,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2024-11-01T08:58:36Z,"SENIOR MACHINE LEARNING ENGINEER - MLOPS REMOTE (Travel to London once per month) Up to £75,000  £5,000 bonus  strong pension COMPANY: We are working with a leading telecoms/mobile network who are looking to change the game when it comes to the service it provides its customers. They are looking for an MLOps Engineer that is passionate about tech and working within a fast paced environment. ROLE: Design, build, and deploy scalable machine learning models to solve complex business problems. Impl…",69442.11,69442.11,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4921138654?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=F81C69225A33964E06FAD9D4FBE80D22D267AAAE
370,Machine Learning Engineer,Senior Machine Learning Engineer,Harnham,"London, UK",2024-11-06T18:18:20Z,"SENIOR MACHINE LEARNING ENGINEER - Legal Space HYBRID - 3 Days a week in central London office Up to £100,000 COMPANY: We are working with a leadingcompany in the legal space who are investing heavily in the AI/ML space. They are looking for a new ML Engineer to join the team and work closely with the existing Data Science team to help deploy models into production. Given the industry space, the team have had a particular focus on LLM's. ROLE: Design, build, and deploy scalable machine learning…",66045.98,66045.98,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/4928653066?se=dndz6r_47xGo6s7I96mL_Q&utm_medium=api&utm_source=aa0fe70e&v=E34E31989AA183CFB4F5CE04C024C07A85E93C1F
371,AI Researcher,"Director, AI research",Writer,"London, UK",2024-11-28T11:39:46Z,"✍ About Writer Writer is the full-stack generative AI platform delivering transformative ROI for the world’s leading enterprises. Named one of the top 50 companies in AI by Forbes and one of the best places to work by Inc. Magazine, Writer empowers hundreds of customers like Accenture, Intuit, L’Oreal, Mars, Salesforce, and Vanguard to transform the way they work. Writer’s fully integrated solution makes it easy to deploy secure and reliable AI applications and agents that solve mission-critica…",83544.41,83544.41,Unknown,full_time,https://www.adzuna.co.uk/jobs/details/4954229145?utm_medium=api&utm_source=aa0fe70e
372,AI Researcher,AI Research Intern,Helsing,"London, UK",2025-01-18T10:49:24Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",48367.11,48367.11,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599763?utm_medium=api&utm_source=aa0fe70e
373,AI Researcher,AI Research Intern - Generative AI,Helsing,"London, UK",2025-01-18T10:49:22Z,"Who we areHelsing is a defence AI company. Our mission is to protect our democracies. We aim to achieve technological leadership, so that open societies can continue to make sovereign decisions and control their ethical standards.As democracies, we believe we have a special responsibility to be thoughtful about the development and deployment of powerful technologies like AI. We take this responsibility seriously.We are an ambitious and committed team of engineers, AI specialists and customer-fa…",74647.15,74647.15,contract,Unknown,https://www.adzuna.co.uk/jobs/details/5015599725?utm_medium=api&utm_source=aa0fe70e
374,AI Researcher,AI Research Assistant (PhD),Meta,"London, UK",2025-02-21T10:20:33Z,"Meta is seeking a PhD Student to join its Fundamental AI Research (FAIR) team in London. We are committed to advancing the field of artificial intelligence by making fundamental advances in scientific methods and technologies to help interact with and understand our world. For this position we are looking for an individual to work at the intersection of formal verification and machine learning. Our research interest include, for example, proof assistants (e.g., Lean), automatic code analysis (e…",35937.83,35937.83,contract,full_time,https://www.adzuna.co.uk/jobs/details/5058830143?utm_medium=api&utm_source=aa0fe70e
